,time_published,summary,sentiment
155,20220316T130000,"MAINZ, GERMANY, March 16, 2022  ( GLOBE NEWSWIRE )  - BioNTech SE  ( Nasdaq: BNTX, ""BioNTech"" or ""the Company"" )  will announce its financial results for the full year and fourth quarter 2021 on Wednesday, March 30th, 2022. BioNTech invites investors and the general public to join a conference call ",neutral
156,20220316T130000,"Merck (MRK) decides to discontinue a late-stage prostate cancer study evaluating Keytruda in combination with AstraZeneca's Lynparza, following its failure to demonstrate a benefit in overall survival.",neutral
157,20220316T131700,"The World Health Organization said Wednesday the number of new COVID-19 cases reported globally rose in the week through March 13, breaking the streak of declining numbers seen since the end of January.",neutral
158,20220316T132055,"This post contains sponsored advertising content. This content is for informational purposes only and not intended to be investing advice.
Little in biotech is working or controlling the pandemic for that matter, but the Biden Administration's Test-to-Treat initiative announced at the State of the U",neutral
159,20220316T140000,"Compared with their rivals, these stocks look dirt cheap.",neutral
160,20220316T153816,Zelenskyy: All American companies should leave Russia now Fast Company,neutral
161,20220316T154100,AbbVie (ABBV) joins Scripps Research in the latter's SARS-CoV-2 research program to accelerate the development of new antiviral therapies for COVID-19.,neutral
162,20220316T163834,"A whale with a lot of money to spend has taken a noticeably bullish stance on Pfizer.
Looking at options history for Pfizer  ( NYSE:PFE )  we detected 17 strange trades.
If we consider the specifics of each trade, it is accurate to state that 64% of the investors opened trades with bullish expectati",neutral
163,20220316T202226,Here are all the multinationals that have taken action against Russia and Russian companies following its invasion of Ukraine.,negative
164,20220316T214523,"In the latest trading session, Pfizer (PFE) closed at $52.92, marking a +1.36% move from the previous day.",neutral
165,20220317T010000,The bronchitis treatment market report covers the following areas:,neutral
166,20220317T094400,"As you approach your golden years, these companies could deliver the stability and growth that you need.",neutral
167,20220317T103000,"ROSTOCK, Germany and BERLIN, March  17, 2022   ( GLOBE NEWSWIRE )  -- Centogene N.V.  ( Nasdaq: CNTG ) , a commercial-stage company focused on generating data-driven insights to diagnose, understand, and treat rare diseases, announced an expansion of the Company's data access and collaboration agree",neutral
168,20220317T103000,"• Q4 2021 revenue of , Adjusted EBITDA of and cash from operations of",neutral
169,20220317T110700,One of these companies even yields nearly 9% on its latest share price.,positive
170,20220317T120040,"Covid-19 vaccine maker Novavax's stock has declined by about 18% over the past month, compared to the S&P 500 which remains down by about 3% over the same period. While the broader markets have been weak due to the Russian invasion of Ukraine and expected interest rate hikes by the Federal Reserve..",negative
171,20220317T122441,"Ionis Pharmaceuticals Inc  ( NASDAQ: IONS )  announced the publication of Phase 2 data for donidalorsen in the New England Journal of Medicine  ( NEJM ) . 
Donidalorsen is an investigational antisense medicine under development for hereditary angioedema  ( HAE ) , a disorder characterized by recurre",positive
172,20220317T123524,Moderna CEO Stephane Bancel has sold more than 2.8 million shares since January 2020 at a total value of more than $408 million.,neutral
173,20220317T135500,Moderna's (MRNA) shares are rising presumably in anticipation of rising demand for its COVID-19 vaccine amid authorization for younger population and the fear of another global infection wave.,neutral
174,20220317T140000,Novavax investors are waiting for one big thing.,neutral
175,20220317T143210,More than 30 companies to start making Pfizer's COVID pill The Associated Press - en Español,negative
176,20220317T144439,"You might have noticed a flurry of new investment products that link sustainably themed funds with donations to nonprofit groups, from the NAACP to the National Wildlife Federation to the Susan G. Komen Foundation.
But before you invest in a mutual fund or exchange-traded fund  ( ETF )  tied to your",neutral
177,20220317T151350,"Alnylam Pharmaceuticals Inc  ( NASDAQ: ALNY )  has filed separate lawsuits in the Delaware federal court against Pfizer Inc  ( NYSE: PFE )  and Moderna Inc  ( NASDAQ: MRNA ) , seeking damages for infringement of a patent in the manufacture and sale of their mRNA COVID-19 vaccines.
Alnylam ...Full st",neutral
178,20220317T152600,Torrent Pharma and Cadila Pharma sign licensing agreement with MPP to make and market the drug,neutral
179,20220317T152820,Jha leads Brown University's School of Public Health and previously headed Harvard's Global Health Institute.,neutral
180,20220317T155410,"The companies have received the nod after inking a sub-licensing pact with Medicines Patent Pool (MPP), a UN-based public health organisation working to increase access to life-saving medicines for low- and middle-income countries.",neutral
181,20220317T163200,"GENEVA, March 17, 2022 /PRNewswire/ -- The Medicines Patent Pool  ( MPP )  announced today that it has signed agreements with 35 companies to manufacture the generic version of Pfizer's oral COVID-19 treatment nirmatrelvir, which in combination with a low dose of ritonavir can be supplied in 95 low-",neutral
182,20220317T164714,"Health Canada has approved Moderna Inc's  ( NASDAQ: MRNA )  mRNA COVID-19 vaccine, Spikevax, two-dose series of 50 µg per dose to prevent COVID-19 in children aged six to11 years.
The announcement follows the recent authorization of the Company's COVID-19 vaccine in the same age group in both Austra",positive
183,20220317T171144,The move will give 95 lower-income countries access to a generic version of Pfizer's oral Covid-19 antiviral treatment.,neutral
184,20220317T175545,Americans will start seeing cuts as soon as next week without more funding from Congress.,negative
185,20220317T181756,Merck plans to submit the data on early stage lung cancer to the FDA as soon as possible.,neutral
186,20220317T181936,"Thirty-five generic drugmakers will produce low-cost versions of Pfizer Inc's  ( NYSE: PFE )  COVID-19 pill, Paxlovid, to expand supplies of the highly effective drug in lower-income regions.
Pfizer struck a deal last year with the group to allow generic drugmakers to make the pills for 95 low- and ",neutral
187,20220317T230035,It's a phull-on pharma phight. Lawsuits broke out Thursday over the underlying technology in two of the world's best Covid-19 vaccines. US...,negative
188,20220318T013956,Moderna seeks FDA authorization for 4th dose of COVID shot The Associated Press - en Español,neutral
189,20220318T020501,Moderna's request comes two days after Pfizer asked the FDA to approve a second booster shot for seniors.,negative
190,20220318T084200,Moderna Seeks OK From FDA for Second Covid-19 Booster Shot in All Adults Barron's,neutral
191,20220318T090000,"RADNOR, Pa., March 18, 2022 /PRNewswire/ -- NRx Pharmaceuticals, Inc.  ( Nasdaq: NRXP ) , a clinical-stage pharmaceutical company, announced today that the company's Board of Directors appointed Ira Strassberg as Chief Financial Officer and Treasurer effective March 15, 2022.",neutral
192,20220318T090312,Thirty-five manufacturers around the world have signed agreements to produce generic versions of Pfizer's Covid pills and sell them inexpensively in 95 lower-income countries that together are home to more than half the world's people.,neutral
193,20220318T103208,"Moderna Inc  ( NASDAQ: MRNA )  has asked the FDA to authorize a second booster dose of its COVID-19 vaccine for adults in the U.S.
Moderna said that the dose could be given to anyone who received an initial booster shot of any authorized COVID-19 vaccines.
The Covid-19 vaccines from Moderna and Pfiz",neutral
194,20220318T105000,"PRX-102 is a plant cell-expressed recombinant, PEGylated, cross-linked α‑galactosidase‑A product candidate. The BRIGHT Phase III clinical trial  ( NCT03180840 )  was a multicenter, multinational open-label, switch-over study designed to evaluate the safety, efficacy and pharmacokinetics of treatment with 2 mg/kg of PRX-102 administered every four weeks for 52 weeks  ( a total of 14 infusions ) . The study enrolled 30 adult patients with Fabry disease  ( 24 males and 6 females )  with mean  ( SD )  age of 40.5  ( 11.3 )  years, ranging from 19 to 58 years, who previously received an approved enzyme replacement therapy  ( ERT )  for at least three years on a stable dose administered every two weeks  ( agalsidase alfa - Replagal® or agalsidase beta - Fabrazyme® ) . The most common Fabry disease symptoms at baseline were acroparesthesia, heat intolerance, angiokeratomas and hypohydrosis.",neutral
